Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2024-05-11,"Three Pines",5.3,"With Anya, did one long pitch. Very wet",https://www.mountainproject.com/route/105799108/three-pines,2,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.1,-1,Lead,Onsight,Trad,,160,1300
2024-05-05,"Something Interesting",5.7+,,https://www.mountainproject.com/route/105799118/something-interesting,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.5,-1,Follow,,Trad,,200,1900
2024-05-05,"Le Teton",5.9+,,https://www.mountainproject.com/route/105841807/le-teton,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.6,-1,Follow,,Trad,,50,2500
2024-05-05,"Northern Pillar",5.3,,https://www.mountainproject.com/route/105939747/northern-pillar,2,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.2,-1,Lead,Onsight,Trad,,220,1300
2024-05-05,"Madame Grunnebaum's Wulst",5.6,,https://www.mountainproject.com/route/105799697/madame-grunnebaums-wulst,3,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.8,-1,Lead,Onsight,Trad,,210,1600
2024-05-05,Columbia,5.8,,https://www.mountainproject.com/route/106139490/columbia,1,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",2.5,-1,Lead,Onsight,Trad,,200,2100
2024-04-21,"The Green Piece",5.10b,,https://www.mountainproject.com/route/105944381/the-green-piece,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",2.8,-1,TR,,Sport,,,2900
2024-04-20,"Flight of the Gumbie",5.9+,,https://www.mountainproject.com/route/105944377/flight-of-the-gumbie,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Kaymoor > 6. Butcher's Branch",3.5,-1,Lead,Onsight,Sport,,80,2500
2024-04-20,"Insistent Irony",5.10c,,https://www.mountainproject.com/route/109727231/insistent-irony,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 09. Rainbow Ledge Area",2.5,-1,Lead,Fell/Hung,Sport,,40,3200
2024-04-20,"Bass Ackwards",5.11c,,https://www.mountainproject.com/route/108251120/bass-ackwards,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",2.0,-1,TR,,Sport,,50,5200
2024-04-20,"Pay It Forward",5.9,,https://www.mountainproject.com/route/106811030/pay-it-forward,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",2.2,-1,Lead,Fell/Hung,Sport,,50,2400
2024-04-20,Zeitgeist,5.10a,,https://www.mountainproject.com/route/106138634/zeitgeist,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",2.6,-1,Lead,Onsight,Sport,,85,2600
2024-04-20,"Decameron, The",5.10b,,https://www.mountainproject.com/route/106184767/decameron-the,2,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",3.6,-1,TR,,Sport,,90,2900
2024-04-20,"Badass Tattoo",5.10b,,https://www.mountainproject.com/route/106418047/badass-tattoo,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 01. Sandstonia",3.2,-1,Lead,Flash,Sport,,90,2900
2024-04-19,"Look Who's Pulling",5.11b,,https://www.mountainproject.com/route/106035742/look-whos-pulling,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Bubba City > 09. Rainbow Ledge Area",3.0,-1,TR,,Sport,,40,4900
2024-04-07,"Double Chin",5.5,,https://www.mountainproject.com/route/106133896/double-chin,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",2.6,3,Lead,Onsight,Trad,5.6,80,1500
2024-04-07,Jackie,5.5,,https://www.mountainproject.com/route/105812940/jackie,1,"New York > The Gunks > The Trapps > b. Jackie and friends",3.1,-1,Follow,,Trad,,160,1500
2024-04-07,Classic,5.7,,https://www.mountainproject.com/route/105812947/classic,2,"New York > The Gunks > The Trapps > b. Jackie and friends",3.0,-1,Lead,Redpoint,Trad,,140,1800
2024-03-30,"The Throw",V1+,,https://www.mountainproject.com/route/111277543/the-throw,1,"Pennsylvania > Southeastern Lowlands > Haycock Mountain (Nockamixon) > The Hobo Trail > Hobo Boulder",2.5,-1,Attempt,,Boulder,,10,20110
2024-03-30,"Huggles Arete",V2,,https://www.mountainproject.com/route/108320663/huggles-arete,1,"Pennsylvania > Southeastern Lowlands > Haycock Mountain (Nockamixon) > Teddy Bear Area > Fun Boulder",2.2,-1,Send,,Boulder,,10,20200
2024-03-30,"Open Book",V0-,,https://www.mountainproject.com/route/108320658/open-book,1,"Pennsylvania > Southeastern Lowlands > Haycock Mountain (Nockamixon) > Teddy Bear Area > Fun Boulder",1.6,-1,Flash,,Boulder,,10,20005
2024-03-30,"Teddy Bear Picnic",V2,"Didn’t top out. ",https://www.mountainproject.com/route/108479009/teddy-bear-picnic,1,"Pennsylvania > Southeastern Lowlands > Haycock Mountain (Nockamixon) > Teddy Bear Area > Teddy Bear Boulder",2.5,-1,Attempt,,Boulder,V3,10,20200
2024-03-14,"Cirque Du Soleil",V3,,https://www.mountainproject.com/route/116499097/cirque-du-soleil,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Red Spring Boulders > Hillside Boulders > Cirque Du Soleil Boulder",3.6,-1,Attempt,,Boulder,,10,20300
2024-03-12,"Physical Graffiti",5.6,,https://www.mountainproject.com/route/105732266/physical-graffiti,2,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Riding Hood Wall",3.1,-1,Lead,Fell/Hung,Trad,,255,1600
2024-03-11,"Johnny Vegas",5.7,,https://www.mountainproject.com/route/105732251/johnny-vegas,4,"Nevada > Southern Nevada > Red Rocks > (12) Oak Creek Canyon > Solar Slab - Lower Tier",3.2,-1,Lead,Onsight,Trad,,,1800
2024-03-09,Geronimo,5.6,,https://www.mountainproject.com/route/105732377/geronimo,4,"Nevada > Southern Nevada > Red Rocks > (11) Juniper Canyon > Jackrabbit Buttress",2.9,-1,Lead,Onsight,Trad,,,1600
2024-02-10,"Open Face Slab",5.7,,https://www.mountainproject.com/route/108125830/open-face-slab,1,"Pennsylvania > Southeastern Lowlands > Ralph Stover State Park (High Rocks) > h. Open Face",2.8,-1,Lead,Onsight,"Sport, TR",,100,1800
2024-02-04,Laurel,5.7,,https://www.mountainproject.com/route/105810464/laurel,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.6,3,TR,,Trad,,50,1800
2024-02-04,Classic,5.7,"The start had a giant swing potential when set up that way. Was not ideal but climbed it regardless",https://www.mountainproject.com/route/105812947/classic,1,"New York > The Gunks > The Trapps > b. Jackie and friends",3.0,-1,TR,,Trad,,140,1800
2024-02-04,Jasmine,"5.8+ PG13",,https://www.mountainproject.com/route/108167563/jasmine,1,"New York > The Gunks > The Trapps > b. Jackie and friends",2.3,-1,TR,,Trad,,,2200
2024-02-04,Jackie,5.5,"Wild. Did the finish on classic",https://www.mountainproject.com/route/105812940/jackie,1,"New York > The Gunks > The Trapps > b. Jackie and friends",3.1,-1,Lead,Onsight,Trad,,160,1500
2024-02-04,"Ken's Crack",5.7+,,https://www.mountainproject.com/route/105799779/kens-crack,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",3.0,-1,Lead,Fell/Hung,Trad,,50,1900
2024-02-04,Rhododendron,5.6,"Learned aid",https://www.mountainproject.com/route/105810485/rhododendron,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.7,-1,Follow,,Trad,,70,1600
2023-12-15,"City Lights",5.8-,,https://www.mountainproject.com/route/105799768/city-lights,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.8,-1,TR,,Trad,,180,2000
2023-12-15,Betty,5.3,,https://www.mountainproject.com/route/105920873/betty,2,"New York > The Gunks > The Trapps > b. Jackie and friends",3.0,-1,Lead,Redpoint,Trad,,150,1300
2023-12-15,Rhododendron,5.6,,https://www.mountainproject.com/route/105810485/rhododendron,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.7,-1,Lead,Onsight,Trad,,70,1600
2023-12-15,"Frog's Head",5.6,,https://www.mountainproject.com/route/105799771/frogs-head,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.1,-1,Lead,Onsight,Trad,,160,1600
2023-11-25,Horseman,5.5,"Dihedral right before the traverse was the most difficult.",https://www.mountainproject.com/route/105799721/horseman,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",3.5,3,Lead,Onsight,Trad,,120,1500
2023-11-25,Maria,5.6,"Followed Marissa on first 2 pitches, led third.",https://www.mountainproject.com/route/105799774/maria,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.2,-1,Follow,,Trad,,220,1600
2023-11-25,Maria,5.6,,https://www.mountainproject.com/route/105799774/maria,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.2,-1,Lead,Onsight,Trad,,220,1600
2023-11-25,"City Lights",5.8-,,https://www.mountainproject.com/route/105799768/city-lights,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.8,-1,TR,,Trad,,180,2000
2023-11-20,Baby,5.6,"Led the first pitch. Who the hell rated this 5.6?",https://www.mountainproject.com/route/105799782/baby,1,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",3.1,3,Lead,Fell/Hung,Trad,5.8-,140,1600
2023-11-18,"Cascading Crystal Kaleidoscope (CCK)","5.8 PG13","Led first 2 pitches. Followed thrid.",https://www.mountainproject.com/route/105801065/cascading-crystal-kaleidoscope-cck,3,"New York > The Gunks > The Trapps > h. The Arrow Wall - CCK",3.8,4,Follow,,Trad,,250,2100
2023-11-18,Air,V0,"Best V0 in Haycock.",https://www.mountainproject.com/route/108320723/air,1,"Pennsylvania > Southeastern Lowlands > Haycock Mountain (Nockamixon) > Teddy Bear Area > Picnic Rock",3.1,4,Flash,,Boulder,,15,20008
2023-11-11,Bunny,5.5,"Lead onsight. Pretty fun.",https://www.mountainproject.com/route/105888225/bunny,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",2.6,2,Lead,Onsight,Trad,,100,1500
2023-11-04,"High Exposure",5.6,"Led 2nd pitch of high e. Followed directissima to GT.",https://www.mountainproject.com/route/105798994/high-exposure,3,"New York > The Gunks > The Trapps > i. High E",3.8,-1,,,Trad,,250,1600
2023-10-29,Laurel,5.7,"First ever trapps lead. Start was very thin.",https://www.mountainproject.com/route/105810464/laurel,1,"New York > The Gunks > The Trapps > a2. The Uberfall - right",2.6,3,Lead,Onsight,Trad,,50,1800
2023-10-29,"Easy Overhang",5.2,"Love this climb.",https://www.mountainproject.com/route/106034654/easy-overhang,2,"New York > The Gunks > The Trapps > c. Frog's Head - the Arch",2.7,3,Lead,Onsight,Trad,,160,1200
2023-10-28,"Wegetables I've Never Seen Before",5.10a,"retro ticking. remember tr clean",https://www.mountainproject.com/route/106395393/wegetables-ive-never-seen-before,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",3.4,-1,TR,,Trad,,,2600
2023-10-28,Footloose,5.8,"retro-ticking, holloween with kai nancy emily joseph",https://www.mountainproject.com/route/106551414/footloose,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",2.1,-1,TR,Onsight,Trad,,,2100
2023-10-28,"A Long Walk For Man, A Short Climb For Mankind",5.4,Retro-ticking,https://www.mountainproject.com/route/106554245/a-long-walk-for-man-a-short-climb-for-mankind,1,"New York > The Gunks > The Trapps > l. Sleepy Hollow",2.2,-1,Lead,Onsight,Trad,,100,1400
2023-07-13,"The Golden Dream (AKA Dihedraltryptamine)",5.9,"Retro-ticking. Stellar TR. Want to go back.",https://www.mountainproject.com/route/105899731/the-golden-dream-aka-dihedraltryptamine,1,"New York > The Gunks > Peterskill > s. The Golden Wall",3.7,-1,TR,,"Trad, TR",,70,2400
2023-06-20,"The Country Doctor's Ramble",5.3,,https://www.mountainproject.com/route/116526746/the-country-doctors-ramble,2,"Vermont > 1. Northern Vermont > Bolton Area > Bolton Dome > 01. West Side",2.9,-1,Lead,Onsight,Trad,,140,1300
2022-06-01,"Two Pines",5.8,"First ever outdoor lead. Slab is definitely terrifying. ",https://www.mountainproject.com/route/107385153/two-pines,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > c Electric Co. Sector",2.2,-1,Lead,Onsight,Sport,,64,2100
2022-06-01,"Autumn Arch",5.10b,"TRed after one of our friends led it. Great route, fantastic view from the top. ",https://www.mountainproject.com/route/107379077/autumn-arch,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",3.5,-1,TR,,Sport,,85,2900
